family,regime,model,mode,domain,split,tokenizer_a,tokenizer_b,num_problems,method_a_mean,method_b_mean,mean_diff_b_minus_a,ci95_low,ci95_high,a_better_problem_count,b_better_problem_count,p_value,test,holm_p_value,significant_0_05,holm_family
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-interpolation,wl,shortest_path,37,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-extrapolation,wl,shortest_path,219,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,validation,wl,graphbpe,3,0.6666666666666666,0.0,-0.6666666666666666,-1.0,0.0,2,0,0.49642517874106296,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-interpolation,wl,graphbpe,3,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-extrapolation,wl,graphbpe,20,0.6,0.0,-0.6,-0.8,-0.4,12,0,0.0005499725013749313,Paired sign-flip on per-problem seed-mean solved outcomes,0.058847057647117645,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,validation,wl,graphbpe,2,0.0,1.0,1.0,1.0,1.0,0,2,0.5011249437528124,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-interpolation,wl,graphbpe,3,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0,2,0.49962501874906257,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-extrapolation,wl,graphbpe,16,0.0,1.0,1.0,1.0,1.0,0,16,9.99950002499875e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.011099445027748612,True,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,validation,wl,graphbpe,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-interpolation,wl,graphbpe,9,0.2222222222222222,0.2222222222222222,0.0,-0.3333333333333333,0.3333333333333333,1,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-extrapolation,wl,graphbpe,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,validation,wl,graphbpe,24,1.0,0.5416666666666666,-0.4583333333333333,-0.6666666666666666,-0.25,11,0,0.0009499525023748813,Paired sign-flip on per-problem seed-mean solved outcomes,0.0968951552422379,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-interpolation,wl,graphbpe,37,1.0,0.7567567567567568,-0.24324324324324326,-0.3783783783783784,-0.10810810810810811,9,0,0.004049797510124494,Paired sign-flip on per-problem seed-mean solved outcomes,0.3887805609719514,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-extrapolation,wl,graphbpe,219,1.0,0.0958904109589041,-0.9041095890410958,-0.9406392694063926,-0.863013698630137,198,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,validation,wl,random,3,0.6666666666666666,0.0,-0.6666666666666666,-1.0,0.0,2,0,0.5026748662566871,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-interpolation,wl,random,3,1.0,0.0,-1.0,-1.0,-1.0,3,0,0.24838758062096894,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-extrapolation,wl,random,20,0.6,0.0,-0.6,-0.8,-0.4,12,0,0.0005499725013749313,Paired sign-flip on per-problem seed-mean solved outcomes,0.058847057647117645,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,validation,wl,random,2,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-interpolation,wl,random,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-extrapolation,wl,random,16,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,validation,wl,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-interpolation,wl,random,9,0.2222222222222222,0.0,-0.2222222222222222,-0.5555555555555556,0.0,2,0,0.4983750812459377,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-extrapolation,wl,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,validation,wl,random,24,1.0,0.75,-0.25,-0.4166666666666667,-0.08333333333333333,6,0,0.03089845507724614,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-interpolation,wl,random,37,1.0,0.7567567567567568,-0.24324324324324326,-0.3783783783783784,-0.10810810810810811,9,0,0.0036998150092495377,Paired sign-flip on per-problem seed-mean solved outcomes,0.3625818709064547,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-extrapolation,wl,random,219,1.0,0.776255707762557,-0.2237442922374429,-0.2785388127853881,-0.1689497716894977,49,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,validation,simhash,shortest_path,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-interpolation,simhash,shortest_path,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-extrapolation,simhash,shortest_path,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,validation,simhash,shortest_path,2,0.5,0.5,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-interpolation,simhash,shortest_path,3,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0,2,0.49512524373781314,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-extrapolation,simhash,shortest_path,16,0.375,0.0,-0.375,-0.625,-0.125,6,0,0.030598470076496177,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,validation,simhash,shortest_path,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-interpolation,simhash,shortest_path,9,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-extrapolation,simhash,shortest_path,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,validation,simhash,shortest_path,24,0.4583333333333333,1.0,0.5416666666666666,0.3333333333333333,0.75,0,13,0.0002999850007499625,Paired sign-flip on per-problem seed-mean solved outcomes,0.03239838008099595,True,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-interpolation,simhash,shortest_path,37,0.7027027027027027,1.0,0.2972972972972973,0.16216216216216217,0.4594594594594595,0,11,0.0008999550022498875,Paired sign-flip on per-problem seed-mean solved outcomes,0.09269536523173841,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-extrapolation,simhash,shortest_path,219,0.0639269406392694,1.0,0.9360730593607306,0.8995433789954338,0.9634703196347032,0,205,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,validation,simhash,graphbpe,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-interpolation,simhash,graphbpe,3,0.0,1.0,1.0,1.0,1.0,0,3,0.24898755062246888,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-extrapolation,simhash,graphbpe,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,validation,simhash,graphbpe,2,0.5,1.0,0.5,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-interpolation,simhash,graphbpe,3,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0,2,0.5006249687515624,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-extrapolation,simhash,graphbpe,16,0.375,1.0,0.625,0.375,0.875,0,10,0.00199990000499975,Paired sign-flip on per-problem seed-mean solved outcomes,0.19799010049497526,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,validation,simhash,graphbpe,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-interpolation,simhash,graphbpe,9,0.0,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556,0,2,0.5053247337633119,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-extrapolation,simhash,graphbpe,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,validation,simhash,graphbpe,24,0.4583333333333333,0.5416666666666666,0.08333333333333333,-0.125,0.2916666666666667,2,4,0.6853157342132893,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-interpolation,simhash,graphbpe,37,0.7027027027027027,0.7567567567567568,0.05405405405405406,-0.08108108108108109,0.21621621621621623,3,5,0.7274636268186591,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-extrapolation,simhash,graphbpe,219,0.0639269406392694,0.0958904109589041,0.0319634703196347,-0.0091324200913242,0.0730593607305936,7,14,0.19159042047897606,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,validation,simhash,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-interpolation,simhash,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-extrapolation,simhash,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,validation,simhash,random,2,0.5,0.0,-0.5,-1.0,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-interpolation,simhash,random,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-extrapolation,simhash,random,16,0.375,0.0,-0.375,-0.625,-0.125,6,0,0.03309834508274586,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,validation,simhash,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-interpolation,simhash,random,9,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-extrapolation,simhash,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,validation,simhash,random,24,0.4583333333333333,0.75,0.2916666666666667,0.125,0.5,0,7,0.015399230038498074,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-interpolation,simhash,random,37,0.7027027027027027,0.7567567567567568,0.05405405405405406,0.0,0.13513513513513514,0,2,0.49737513124343785,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-extrapolation,simhash,random,219,0.0639269406392694,0.776255707762557,0.7123287671232876,0.6484018264840182,0.771689497716895,1,157,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::delta
