regime,seed,tokenizer,model,mode,domain,split,embedding_dim,fit_strategy,result_file,num_problems,solved_rate,exec_rate,avg_plan_len
all_domains,23,random,xgboost,state,gripper,validation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\gripper_random_validation_state_results.json,2,1.0,1.0,44.0
all_domains,23,random,xgboost,state,gripper,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\gripper_random_test-interpolation_state_results.json,3,0.6666666666666666,1.0,46.0
all_domains,23,random,xgboost,state,gripper,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\gripper_random_test-extrapolation_state_results.json,16,0.875,1.0,136.125
all_domains,23,random,xgboost,state,logistics,validation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\logistics_random_validation_state_results.json,4,0.0,1.0,150.0
all_domains,23,random,xgboost,state,logistics,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\logistics_random_test-interpolation_state_results.json,9,0.1111111111111111,1.0,117.22222222222223
all_domains,23,random,xgboost,state,logistics,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\logistics_random_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,random,xgboost,state,visitall-from-everywhere,validation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\visitall-from-everywhere_random_validation_state_results.json,24,0.75,1.0,34.458333333333336
all_domains,23,random,xgboost,state,visitall-from-everywhere,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\visitall-from-everywhere_random_test-interpolation_state_results.json,37,1.0,1.0,10.756756756756756
all_domains,23,random,xgboost,state,visitall-from-everywhere,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\visitall-from-everywhere_random_test-extrapolation_state_results.json,219,0.8127853881278538,1.0,99.25114155251141
all_domains,23,random,xgboost,delta,blocks,validation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\blocks_random_validation_delta_results.json,3,0.0,1.0,100.0
all_domains,23,random,xgboost,delta,blocks,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\blocks_random_test-interpolation_delta_results.json,3,0.0,1.0,30.0
all_domains,23,random,xgboost,delta,blocks,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\blocks_random_test-extrapolation_delta_results.json,20,0.0,1.0,125.0
all_domains,23,random,xgboost,delta,gripper,validation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\gripper_random_validation_delta_results.json,2,0.0,1.0,135.0
all_domains,23,random,xgboost,delta,gripper,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\gripper_random_test-interpolation_delta_results.json,3,0.3333333333333333,1.0,73.66666666666667
all_domains,23,random,xgboost,delta,gripper,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\gripper_random_test-extrapolation_delta_results.json,16,0.0,1.0,310.0
all_domains,23,random,xgboost,delta,logistics,validation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\logistics_random_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,23,random,xgboost,delta,logistics,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\logistics_random_test-interpolation_delta_results.json,9,0.0,1.0,123.0
all_domains,23,random,xgboost,delta,logistics,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\logistics_random_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,random,xgboost,delta,visitall-from-everywhere,validation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\visitall-from-everywhere_random_validation_delta_results.json,24,0.75,1.0,84.79166666666667
all_domains,23,random,xgboost,delta,visitall-from-everywhere,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\visitall-from-everywhere_random_test-interpolation_delta_results.json,37,0.7567567567567568,1.0,23.0
all_domains,23,random,xgboost,delta,visitall-from-everywhere,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_delta\visitall-from-everywhere_random_test-extrapolation_delta_results.json,219,0.776255707762557,1.0,178.03196347031962
all_domains,37,wl,lstm,state,blocks,validation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\blocks_wl_validation_state_results.json,3,0.0,1.0,100.0
all_domains,37,wl,lstm,state,blocks,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\blocks_wl_test-interpolation_state_results.json,3,1.0,1.0,14.0
all_domains,37,wl,lstm,state,blocks,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\blocks_wl_test-extrapolation_state_results.json,20,0.15,1.0,123.1
all_domains,37,wl,lstm,state,gripper,validation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\gripper_wl_validation_state_results.json,2,0.0,1.0,135.0
all_domains,37,wl,lstm,state,gripper,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\gripper_wl_test-interpolation_state_results.json,3,1.0,1.0,21.666666666666668
all_domains,37,wl,lstm,state,gripper,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\gripper_wl_test-extrapolation_state_results.json,16,0.0,1.0,310.0
all_domains,37,wl,lstm,state,logistics,validation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\logistics_wl_validation_state_results.json,4,0.0,1.0,150.0
all_domains,37,wl,lstm,state,logistics,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\logistics_wl_test-interpolation_state_results.json,9,0.6666666666666666,1.0,83.22222222222223
all_domains,37,wl,lstm,state,logistics,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\logistics_wl_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,37,wl,lstm,state,visitall-from-everywhere,validation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\visitall-from-everywhere_wl_validation_state_results.json,24,1.0,1.0,18.833333333333332
all_domains,37,wl,lstm,state,visitall-from-everywhere,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\visitall-from-everywhere_wl_test-interpolation_state_results.json,37,1.0,1.0,9.135135135135135
all_domains,37,wl,lstm,state,visitall-from-everywhere,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_state\visitall-from-everywhere_wl_test-extrapolation_state_results.json,219,0.6164383561643836,1.0,325.31963470319636
all_domains,37,wl,lstm,delta,blocks,validation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\blocks_wl_validation_delta_results.json,3,0.3333333333333333,1.0,92.66666666666667
all_domains,37,wl,lstm,delta,blocks,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\blocks_wl_test-interpolation_delta_results.json,3,1.0,1.0,17.333333333333332
all_domains,37,wl,lstm,delta,blocks,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\blocks_wl_test-extrapolation_delta_results.json,20,0.1,1.0,105.1
all_domains,37,wl,lstm,delta,gripper,validation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\gripper_wl_validation_delta_results.json,2,0.0,1.0,135.0
all_domains,37,wl,lstm,delta,gripper,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\gripper_wl_test-interpolation_delta_results.json,3,0.3333333333333333,1.0,85.0
all_domains,37,wl,lstm,delta,gripper,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\gripper_wl_test-extrapolation_delta_results.json,16,0.0,1.0,310.0
all_domains,37,wl,lstm,delta,logistics,validation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\logistics_wl_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,37,wl,lstm,delta,logistics,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\logistics_wl_test-interpolation_delta_results.json,9,0.1111111111111111,1.0,129.22222222222223
all_domains,37,wl,lstm,delta,logistics,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\logistics_wl_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,37,wl,lstm,delta,visitall-from-everywhere,validation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\visitall-from-everywhere_wl_validation_delta_results.json,24,1.0,1.0,18.875
all_domains,37,wl,lstm,delta,visitall-from-everywhere,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\visitall-from-everywhere_wl_test-interpolation_delta_results.json,37,1.0,1.0,8.486486486486486
all_domains,37,wl,lstm,delta,visitall-from-everywhere,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\lstm_delta\visitall-from-everywhere_wl_test-extrapolation_delta_results.json,219,0.9726027397260274,1.0,73.67579908675799
all_domains,37,wl,xgboost,state,blocks,validation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\blocks_wl_validation_state_results.json,3,1.0,1.0,25.333333333333332
all_domains,37,wl,xgboost,state,blocks,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\blocks_wl_test-interpolation_state_results.json,3,1.0,1.0,12.666666666666666
all_domains,37,wl,xgboost,state,blocks,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\blocks_wl_test-extrapolation_state_results.json,20,0.3,1.0,108.5
all_domains,37,wl,xgboost,state,gripper,validation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\gripper_wl_validation_state_results.json,2,0.0,1.0,135.0
all_domains,37,wl,xgboost,state,gripper,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\gripper_wl_test-interpolation_state_results.json,3,0.3333333333333333,1.0,88.33333333333333
all_domains,37,wl,xgboost,state,gripper,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\gripper_wl_test-extrapolation_state_results.json,16,0.0,1.0,310.0
all_domains,37,wl,xgboost,state,logistics,validation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\logistics_wl_validation_state_results.json,4,0.0,1.0,150.0
all_domains,37,wl,xgboost,state,logistics,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\logistics_wl_test-interpolation_state_results.json,9,0.2222222222222222,1.0,111.77777777777777
all_domains,37,wl,xgboost,state,logistics,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\logistics_wl_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,37,wl,xgboost,state,visitall-from-everywhere,validation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\visitall-from-everywhere_wl_validation_state_results.json,24,1.0,1.0,19.125
all_domains,37,wl,xgboost,state,visitall-from-everywhere,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\visitall-from-everywhere_wl_test-interpolation_state_results.json,37,1.0,1.0,8.756756756756756
all_domains,37,wl,xgboost,state,visitall-from-everywhere,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_state\visitall-from-everywhere_wl_test-extrapolation_state_results.json,219,0.2146118721461187,1.0,391.70319634703196
all_domains,37,wl,xgboost,delta,blocks,validation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\blocks_wl_validation_delta_results.json,3,0.6666666666666666,1.0,44.666666666666664
all_domains,37,wl,xgboost,delta,blocks,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\blocks_wl_test-interpolation_delta_results.json,3,1.0,1.0,12.666666666666666
all_domains,37,wl,xgboost,delta,blocks,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\blocks_wl_test-extrapolation_delta_results.json,20,0.6,1.0,77.1
all_domains,37,wl,xgboost,delta,gripper,validation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\gripper_wl_validation_delta_results.json,2,0.0,1.0,135.0
all_domains,37,wl,xgboost,delta,gripper,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\gripper_wl_test-interpolation_delta_results.json,3,0.3333333333333333,1.0,90.33333333333333
all_domains,37,wl,xgboost,delta,gripper,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\gripper_wl_test-extrapolation_delta_results.json,16,0.0,1.0,292.9375
all_domains,37,wl,xgboost,delta,logistics,validation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\logistics_wl_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,37,wl,xgboost,delta,logistics,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\logistics_wl_test-interpolation_delta_results.json,9,0.2222222222222222,1.0,122.88888888888889
all_domains,37,wl,xgboost,delta,logistics,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\logistics_wl_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,37,wl,xgboost,delta,visitall-from-everywhere,validation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\visitall-from-everywhere_wl_validation_delta_results.json,24,1.0,1.0,18.833333333333332
all_domains,37,wl,xgboost,delta,visitall-from-everywhere,test-interpolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\visitall-from-everywhere_wl_test-interpolation_delta_results.json,37,1.0,1.0,8.675675675675675
all_domains,37,wl,xgboost,delta,visitall-from-everywhere,test-extrapolation,1164,union,outputs\all_domains\results\seed_37\wl\xgboost_delta\visitall-from-everywhere_wl_test-extrapolation_delta_results.json,219,1.0,1.0,61.37442922374429
all_domains,37,simhash,lstm,state,blocks,validation,128,pooled,outputs\all_domains\results\seed_37\simhash\lstm_state\blocks_simhash_validation_state_results.json,3,0.0,1.0,100.0
all_domains,37,simhash,lstm,state,blocks,test-interpolation,128,pooled,outputs\all_domains\results\seed_37\simhash\lstm_state\blocks_simhash_test-interpolation_state_results.json,3,0.0,1.0,79.33333333333333
all_domains,37,simhash,lstm,state,blocks,test-extrapolation,128,pooled,outputs\all_domains\results\seed_37\simhash\lstm_state\blocks_simhash_test-extrapolation_state_results.json,20,0.0,1.0,125.0
all_domains,37,simhash,lstm,state,gripper,validation,128,pooled,outputs\all_domains\results\seed_37\simhash\lstm_state\gripper_simhash_validation_state_results.json,2,0.0,1.0,135.0
all_domains,37,simhash,lstm,state,gripper,test-interpolation,128,pooled,outputs\all_domains\results\seed_37\simhash\lstm_state\gripper_simhash_test-interpolation_state_results.json,3,0.6666666666666666,1.0,56.0
all_domains,37,simhash,lstm,state,gripper,test-extrapolation,128,pooled,outputs\all_domains\results\seed_37\simhash\lstm_state\gripper_simhash_test-extrapolation_state_results.json,16,0.75,1.0,142.125
all_domains,37,simhash,lstm,state,logistics,validation,128,pooled,outputs\all_domains\results\seed_37\simhash\lstm_state\logistics_simhash_validation_state_results.json,4,0.0,1.0,150.0
all_domains,37,simhash,lstm,state,logistics,test-interpolation,128,pooled,outputs\all_domains\results\seed_37\simhash\lstm_state\logistics_simhash_test-interpolation_state_results.json,9,0.0,1.0,130.0
all_domains,37,simhash,lstm,state,logistics,test-extrapolation,128,pooled,outputs\all_domains\results\seed_37\simhash\lstm_state\logistics_simhash_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,37,simhash,lstm,state,visitall-from-everywhere,validation,128,pooled,outputs\all_domains\results\seed_37\simhash\lstm_state\visitall-from-everywhere_simhash_validation_state_results.json,24,0.8333333333333334,1.0,57.208333333333336
